conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,type_of_conflict2,c_epid,c_epno,c_ep_startyear,c_epterm,c_outcome,c_ep_endyear,c_ependdate,c_ependprec,c_ep_durcount,c_ep_dur,version,conflict_type,termination_outcome,any_support,support_count,support_label
11343,"Egypt, Israel",Government of Egypt,117,NA,Government of Israel,121,NA,1,Suez/Sinai,1970,1,1,2,1967-06-05,1,1969-03-06,1,651,NA,666,NA,"651, 666",2,2,1134302,2,1969,1,2,1970,1970-08-07,1,2,2,4.2024002,Interstate,Ceasefire,NA,NA,No External Support
11343,"Egypt, Israel",Government of Egypt,117,NA,Government of Israel,121,NA,1,Suez/Sinai,1973,2,1,2,1967-06-05,1,1973-10-06,1,651,NA,666,NA,"651, 666",2,2,1134303,3,1973,1,3,1973,1973-10-24,1,1,1,4.2024002,Interstate,Victory,NA,NA,No External Support
11346,Libya,Government of Libya,111,NA,Forces of the House of Representatives,5802,NA,2,NA,2015,1,1,3,2011-02-28,1,2013-11-29,1,620,NA,NA,NA,620,4,3,1134602,2,2013,1,1,2015,2015-04-19,2,3,3,4.2024002,Intrastate,Peace Agreement,1,8,External Support
11346,Libya,Government of Libya,111,Government of Turkey,Forces of the House of Representatives,5802,NA,2,NA,2020,1,1,4,2011-02-28,1,2019-02-21,2,620,640,NA,NA,620,4,3,1134604,4,2019,1,2,2020,2020-10-24,1,2,2,4.2024002,Intl. Intrastate,Ceasefire,1,8,External Support
11347,Mali,Government of Mali,72,NA,AQIM,539,NA,2,NA,2009,1,0,3,2009-06-10,1,2009-06-16,1,432,NA,NA,NA,432,4,3,1134701,1,2009,1,5,2009,2009-07-16,3,1,1,4.2024002,Intrastate,Other/Unclear,1,7,External Support
11348,"South Sudan, Sudan",Government of South Sudan,113,NA,Government of Sudan,112,NA,1,Common border,2012,1,0,2,2012-03-27,1,2012-03-27,1,626,NA,625,NA,"625, 626",4,2,1134801,1,2012,1,1,2012,2012-12-26,1,1,1,4.2024002,Interstate,Peace Agreement,1,1,External Support
11349,China,Government of China,135,NA,ETIM,1156,NA,1,East Turkestan,2008,1,0,3,1990-04-05,1,2008-08-10,1,710,NA,NA,NA,710,3,3,1134901,1,2008,1,5,2008,2008-08-29,1,1,1,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
11350,Bangladesh,Government of Bangladesh,143,NA,PBCP-J,1165,NA,2,NA,2006,1,0,3,1994-04-24,1,2005-02-08,1,771,NA,NA,NA,771,3,3,1135001,1,2005,1,5,2006,2006-12-22,1,2,2,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
11447,Ethiopia,Government of Ethiopia,97,NA,IGLF,1115,NA,1,Hararghe,1991,1,0,3,1991-10-10,2,1991-10-10,2,530,NA,NA,NA,530,4,3,1144701,1,1991,1,5,1991,1991-10-10,1,1,1,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
11475,Myanmar (Burma),Government of Myanmar (Burma),144,NA,NSCN-K,224,NA,1,Nagaland,1991,1,0,3,1991-12-31,3,1991-12-31,3,775,NA,NA,NA,775,3,3,1147501,1,1991,1,5,1991,1991-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,5,External Support
11475,Myanmar (Burma),Government of Myanmar (Burma),144,NA,NSCN-K,224,NA,1,Nagaland,1995,1,0,3,1991-12-31,3,1995-04-17,3,775,NA,NA,NA,775,3,3,1147502,2,1995,1,5,1995,1995-05-03,1,1,1,4.2024002,Intrastate,Other/Unclear,1,5,External Support
11475,Myanmar (Burma),Government of Myanmar (Burma),144,NA,NSCN-K,224,NA,1,Nagaland,2001,1,0,3,1991-12-31,3,2000-02-28,3,775,NA,NA,NA,775,3,3,1147503,3,2000,1,5,2001,2001-05-18,3,2,2,4.2024002,Intrastate,Other/Unclear,1,5,External Support
11475,Myanmar (Burma),Government of Myanmar (Burma),144,NA,NSCN-K,224,NA,1,Nagaland,2007,1,0,3,1991-12-31,3,2005-01-31,3,775,NA,NA,NA,775,3,3,1147504,4,2005,1,5,2007,2007-02-15,1,3,3,4.2024002,Intrastate,Other/Unclear,1,5,External Support
11487,Malaysia,Government of Malaysia,152,NA,Sultanate of Sulu,4006,NA,1,Sabah,2013,1,0,3,2013-03-01,1,2013-03-02,1,820,NA,NA,NA,820,3,3,1148701,1,2013,1,3,2013,2013-04-24,1,1,1,4.2024002,Intrastate,Victory,1,1,External Support
11884,Hyderabad,Government of Hyderabad,2,NA,CPI,178,NA,2,NA,1948,2,1,3,1947-06-30,4,1947-06-30,4,751,NA,NA,NA,751,3,3,1188401,1,1947,1,6,1948,1948-09-18,1,2,2,4.2024002,Intrastate,Ongoing,NA,NA,No External Support
13042,Syria,Government of Syria,118,NA,PYD,4163,NA,1,Rojava Kurdistan,2015,1,0,3,2011-09-10,2,2012-09-07,1,652,NA,NA,NA,652,2,3,1304201,1,2012,1,6,2015,2015-07-25,1,4,4,4.2024002,Intrastate,Ongoing,1,1,External Support
13219,Ukraine,Government of Ukraine,61,NA,Maidan,5817,NA,2,NA,2014,1,0,3,2014-01-22,1,2014-02-18,1,369,NA,NA,NA,369,1,3,1321901,1,2014,1,4,2014,2014-02-21,1,1,1,4.2024002,Intrastate,Low Activity,1,1,External Support
13246,Ukraine,Government of Ukraine,61,NA,DPR,5840,Government of Russia (Soviet Union),1,Donetsk,2014,2,1,4,2014-04-08,1,2014-05-02,1,369,NA,NA,365,369,1,3,1324601,1,2014,1,6,2014,2014-09-16,1,1,1,4.2024002,Intl. Intrastate,Ongoing,1,6,External Support
13247,Ukraine,Government of Ukraine,61,NA,LPR,5839,Government of Russia (Soviet Union),1,Lugansk,2014,2,1,4,2014-05-04,1,2014-06-14,1,369,NA,NA,365,369,1,3,1324701,1,2014,1,6,2014,2014-09-16,1,1,1,4.2024002,Intl. Intrastate,Ongoing,1,6,External Support
13306,Ukraine,Government of Ukraine,61,NA,DPR,6711,Government of Russia (Soviet Union),1,Novorossiya,2022,1,1,4,2014-08-09,1,2014-09-18,1,369,NA,NA,365,369,1,3,1330601,1,2014,1,6,2022,2022-02-21,1,9,9,4.2024002,Intl. Intrastate,Ongoing,1,6,External Support
13324,"Kyrgyzstan, Tajikistan",Government of Kyrgyzstan,132,NA,Government of Tajikistan,131,NA,1,Common Border,2022,1,0,2,2014-07-10,1,2021-05-01,2,703,NA,702,NA,"702, 703",3,2,1332401,1,2021,1,1,2022,2022-09-30,2,2,2,4.2024002,Interstate,Peace Agreement,NA,NA,No External Support
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,IS,234,NA,1,Islamic State,2020,1,0,3,2015-03-21,1,2015-08-01,2,365,NA,NA,NA,365,1,3,1358801,1,2015,1,5,2020,2020-12-31,5,6,6,4.2024002,Intrastate,Other/Unclear,1,1,External Support
13611,Mali,Government of Mali,72,NA,FLM,6267,NA,1,Macina Empire,2015,1,0,3,2015-01-05,1,2015-06-27,1,432,NA,NA,NA,432,4,3,1361101,1,2015,1,6,2015,2015-10-28,2,1,1,4.2024002,Intrastate,Ongoing,1,4,External Support
13638,Cameroon,Government of Cameroon,83,NA,IS,234,NA,1,Islamic State,2016,1,0,3,2015-03-19,1,2015-08-11,1,471,NA,NA,NA,471,4,3,1363801,1,2015,1,5,2016,2016-10-06,2,2,2,4.2024002,Intrastate,Other/Unclear,1,8,External Support
13638,Cameroon,Government of Cameroon,83,Government of Chad,IS,234,NA,1,Islamic State,2019,1,0,4,2015-03-19,1,2019-04-27,1,471,483,NA,NA,471,4,3,1363802,2,2019,1,5,2019,2019-09-17,2,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,8,External Support
13638,Cameroon,Government of Cameroon,83,Government of Nigeria,IS,234,NA,1,Islamic State,2021,1,0,4,2015-03-19,1,2021-07-09,1,471,475,NA,NA,471,4,3,1363803,3,2021,1,5,2021,2021-12-31,5,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,8,External Support
13638,Cameroon,Government of Cameroon,83,NA,IS,234,NA,1,Islamic State,2023,1,0,3,2015-03-19,1,2023-06-05,2,471,NA,NA,NA,471,4,3,1363804,4,2023,1,5,2023,2023-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,8,External Support
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2015-05-27,1,2015-05-27,1,483,NA,NA,NA,483,4,3,1364001,1,2015,1,5,2015,2015-11-01,2,1,1,4.2024002,Intrastate,Other/Unclear,1,7,External Support
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2022,1,0,3,2015-05-27,1,2017-05-05,1,483,NA,NA,NA,483,4,3,1364002,2,2017,1,5,2022,2022-12-31,5,6,6,4.2024002,Intrastate,Other/Unclear,1,7,External Support
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2015-03-20,1,2015-03-20,1,678,NA,NA,NA,678,2,3,1364501,1,2015,1,5,2015,2015-10-06,2,1,1,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2015-03-20,1,2017-05-18,1,678,NA,NA,NA,678,2,3,1364502,2,2017,1,5,2017,2017-05-18,2,1,1,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,NA,IS,234,NA,1,Islamic State,2020,1,0,3,2015-03-20,1,2020-08-20,1,678,NA,NA,NA,678,2,3,1364503,3,2020,1,3,2021,2021-09-23,2,1,2,4.2024002,Intrastate,Victory,0,0,No External Support
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2022,1,1,3,2005-02-01,1,2015-01-29,1,651,NA,NA,NA,651,2,3,1364801,1,2015,1,3,2022,2022-12-31,5,8,8,4.2024002,Intrastate,Victory,1,6,External Support
13653,India,Government of India,141,NA,UNLFW,6320,NA,1,Western South East Asia,2018,1,0,3,2015-04-19,1,2015-06-04,1,750,NA,NA,NA,750,3,3,1365301,1,2015,1,5,2018,2018-12-03,2,4,4,4.2024002,Intrastate,Other/Unclear,1,4,External Support
13674,Bangladesh,Government of Bangladesh,143,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2015-11-04,1,2016-08-29,1,771,NA,NA,NA,771,3,3,1367401,1,2016,1,5,2017,2017-09-06,2,2,2,4.2024002,Intrastate,Other/Unclear,1,4,External Support
13675,Lebanon,Government of Lebanon,119,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2014-06-25,1,2014-08-03,2,660,NA,NA,NA,660,2,3,1367501,1,2014,1,5,2015,2015-12-15,2,2,2,4.2024002,Intrastate,Other/Unclear,1,5,External Support
13675,Lebanon,Government of Lebanon,119,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2014-06-25,1,2017-08-19,1,660,NA,NA,NA,660,2,3,1367502,2,2017,1,5,2017,2017-08-27,2,1,1,4.2024002,Intrastate,Other/Unclear,1,5,External Support
13692,"Afghanistan, United Kingdom, United States of America",Government of Afghanistan,130,NA,"Government of United Kingdom, Government of United States of America","28, 3",NA,2,NA,2001,2,1,2,2001-10-07,1,2001-10-07,1,700,NA,NA,NA,"2, 200, 700","1, 3, 5",2,1369201,1,2001,1,4,2001,2001-11-13,1,1,1,4.2024002,Interstate,Low Activity,1,5,External Support
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,NA,1,Islamic State,2019,1,1,4,2015-03-14,1,2015-03-18,1,620,2,NA,NA,620,4,3,1369401,1,2015,1,5,2019,2019-09-29,2,5,5,4.2024002,Intl. Intrastate,Other/Unclear,1,7,External Support
13721,Algeria,Government of Algeria,109,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2014-10-10,1,2015-05-20,1,615,NA,NA,NA,615,4,3,1372101,1,2015,1,5,2015,2015-05-20,2,1,1,4.2024002,Intrastate,Other/Unclear,1,2,External Support
13809,Syria,Government of Syria,118,NA,SDF,6288,NA,3,Rojava Kurdistan,2016,1,0,3,2015-12-06,1,2016-04-23,1,652,NA,NA,NA,652,2,3,1380901,1,2016,1,5,2016,2016-11-28,2,1,1,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
13886,Jordan,Government of Jordan,120,NA,IS,234,NA,1,Islamic State,2016,1,0,3,2016-03-02,2,2016-12-18,1,663,NA,NA,NA,663,2,3,1388601,1,2016,1,5,2016,2016-12-29,2,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
13902,Turkey,Government of Turkey,115,NA,IS,234,NA,1,Islamic State,2017,1,1,3,2015-07-23,1,2015-11-14,1,640,NA,NA,NA,640,2,3,1390201,1,2015,1,5,2017,2017-09-06,1,3,3,4.2024002,Intrastate,Other/Unclear,1,3,External Support
13936,Pakistan,Government of Pakistan,142,NA,IS,234,NA,1,Islamic State,2019,1,0,3,2016-02-12,1,2016-10-24,1,770,NA,NA,NA,770,3,3,1393601,1,2016,1,5,2019,2019-10-28,2,4,4,4.2024002,Intrastate,Other/Unclear,1,3,External Support
13936,Pakistan,Government of Pakistan,142,NA,IS,234,NA,1,Islamic State,2023,1,0,3,2016-02-12,1,2021-12-20,1,770,NA,NA,NA,770,3,3,1393602,2,2021,1,5,2023,2023-12-31,5,3,3,4.2024002,Intrastate,Other/Unclear,1,3,External Support
14074,Somalia,Government of Somalia,95,NA,Republic of Somaliland,675,NA,1,Somaliland,2018,1,0,3,2016-07-18,1,2018-05-15,1,520,NA,NA,NA,520,4,3,1407401,1,2018,1,2,2018,2018-11-05,1,1,1,4.2024002,Intrastate,Ceasefire,NA,NA,No External Support
14197,Somalia,Government of Somalia,95,Government of United States of America,IS,234,NA,1,Islamic State,2021,1,0,4,2018-02-08,2,2019-06-04,1,520,2,NA,NA,520,4,3,1419701,1,2019,1,5,2021,2021-12-31,5,3,3,4.2024002,Intl. Intrastate,Other/Unclear,NA,NA,No External Support
14268,Iran,Government of Iran,114,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2016-08-15,1,2017-06-11,1,630,NA,NA,NA,630,2,3,1426801,1,2017,1,5,2017,2017-06-11,2,1,1,4.2024002,Intrastate,Other/Unclear,1,1,External Support
14333,Tunisia,Government of Tunisia,110,NA,IS,234,NA,1,Islamic State,2016,1,0,3,2015-03-18,1,2016-03-07,1,616,NA,NA,NA,616,4,3,1433301,1,2016,1,5,2016,2016-03-10,2,1,1,4.2024002,Intrastate,Other/Unclear,1,5,External Support
14935,Ethiopia,Government of Ethiopia,97,NA,Military faction (forces of Asaminew Tsige),7438,NA,1,Amhara,2019,1,0,3,2019-06-22,1,2019-06-22,1,530,NA,NA,NA,530,4,3,1493501,1,2019,1,3,2019,2019-06-24,1,1,1,4.2024002,Intrastate,Victory,NA,NA,No External Support
15183,Tanzania,Government of Tanzania,92,NA,IS,234,NA,1,Islamic State,2020,1,0,3,2020-10-14,1,2020-10-28,1,510,NA,NA,NA,510,4,3,1518301,1,2020,1,5,2020,2020-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,NA,NA,No External Support
15283,Central African Republic,Government of Central African Republic,86,"Government of Bangladesh, Government of Benin, Government of Bhutan, Government of Bolivia, Government of Brazil, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Congo, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of France, Government of Gabon, Government of Gambia, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Madagascar, Government of Mali, Government of Mauritania, Government of Moldova, Government of Morocco, Government of Nepal, Government of Niger, Government of Nigeria, Government of Pakistan, Government of Paraguay, Government of Peru, Government of Romania, Government of Rwanda, Government of Senegal, Government of Serbia (Yugoslavia), Government of Sri Lanka, Government of Tanzania, Government of Thailand, Government of Togo, Government of Tunisia, Government of Turkey, Government of United States of America, Government of Vietnam (North Vietnam), Government of Yemen (North Yemen), Government of Zambia",FPRC,4007,NA,1,Logone,2015,1,0,4,2015-02-10,1,2015-10-10,1,482,"135, 140, 145, 150, 2, 220, 310, 345, 359, 360, 420, 432, 433, 434, 435, 436, 437, 438, 439, 452, 461, 471, 475, 481, 484, 490, 501, 510, 516, 517, 522, 551, 580, 600, 616, 640, 651, 663, 678, 760, 770, 771, 780, 790, 800, 811, 816, 850, 90",NA,NA,482,4,3,1528301,1,2015,1,4,2015,2015-12-14,2,1,1,4.2024002,Intl. Intrastate,Low Activity,NA,NA,No External Support
15283,Central African Republic,Government of Central African Republic,86,"Government of Bangladesh, Government of Benin, Government of Bhutan, Government of Brazil, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of China, Government of Congo, Government of Djibouti, Government of Egypt, Government of Gambia, Government of Ghana, Government of Guinea, Government of Indonesia, Government of Ivory Coast, Government of Jordan, Government of Mali, Government of Mauritania, Government of Morocco, Government of Nepal, Government of Niger, Government of Nigeria, Government of Pakistan, Government of Peru, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Serbia (Yugoslavia), Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Tanzania, Government of Togo, Government of Tunisia, Government of Turkey, Government of Zambia",MPC,6354,NA,1,Logone,2023,1,0,4,2015-02-10,1,2023-12-09,1,482,"135, 140, 230, 235, 345, 360, 380, 420, 432, 433, 434, 435, 436, 437, 438, 439, 452, 461, 471, 475, 484, 510, 516, 517, 522, 551, 600, 616, 640, 651, 663, 710, 760, 770, 771, 780, 790, 811, 850",NA,NA,482,4,3,1528301,1,2023,1,5,2023,2023-12-31,5,1,1,4.2024002,Intl. Intrastate,Other/Unclear,NA,NA,No External Support
15438,Uganda,Government of Uganda,90,NA,IS,234,NA,1,Islamic State,2022,1,0,3,2021-06-01,1,2022-12-21,1,500,NA,NA,NA,500,4,3,1543801,1,2022,1,5,2022,2022-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,NA,NA,No External Support
16292,Tajikistan,Government of Tajikistan,131,NA,IS,234,NA,1,Islamic State,2019,1,0,3,2018-07-30,1,2018-11-08,2,702,NA,NA,NA,702,3,3,1629201,1,2018,1,5,2019,2019-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,NA,NA,No External Support
