conflict_id,country,location,side_a,side_b,year,region_label,intensity_level,intensity_label,conflict_type_label,lat,lon
213,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),UPA,1947,Europe,2,War,Intrastate,54,25
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1947,Asia,2,War,Extrasystemic,34,90
217,China,China,Government of China,Taiwanese insurgents,1947,Asia,2,War,Intrastate,34,90
219,Madagascar (Malagasy),Madagascar (Malagasy),Government of France,MDRM,1947,Africa,2,War,Extrasystemic,-2,22
220,Paraguay,Paraguay,Government of Paraguay,"Opposition coalition (Febreristas, Liberals and Communists)",1947,Americas,2,War,Intrastate,-14,-60
11884,Hyderabad,Hyderabad,Government of Hyderabad,CPI,1948,Asia,2,War,Intrastate,34,90
201,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of France,Khmer Issarak,1948,Asia,1,Minor Conflict,Extrasystemic,34,90
202,China,China,Government of China,PLA,1948,Asia,2,War,Intrastate,34,90
203,Greece,Greece,Government of Greece,DSE,1948,Europe,2,War,Intrastate,54,25
204,Indonesia,Indonesia,Government of Netherlands,Indonesian People's Army,1948,Asia,1,Minor Conflict,Extrasystemic,34,90
208,Laos,Laos,Government of France,Lao Issara,1948,Asia,1,Minor Conflict,Extrasystemic,34,90
209,Philippines,Philippines,Government of Philippines,Huk,1948,Asia,2,War,Intrastate,34,90
210,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Forest Brothers,1948,Europe,1,Minor Conflict,Intrastate,54,25
212,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),BDPS,1948,Europe,1,Minor Conflict,Intrastate,54,25
213,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),UPA,1948,Europe,2,War,Intrastate,54,25
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1948,Asia,2,War,Extrasystemic,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,1948,Asia,2,War,Interstate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"CPB, CPB-RF, PVO - ""White Band"" faction",1948,Asia,2,War,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1948,Asia,1,Minor Conflict,Intrastate,34,90
225,Costa Rica,Costa Rica,Government of Costa Rica,National Liberation Army,1948,Americas,2,War,Intrastate,-14,-60
226,Hyderabad,"Hyderabad, India",Government of Hyderabad,Government of India,1948,Asia,2,War,Interstate,34,90
227,India,India,Government of India,CPI,1948,Asia,2,War,Intrastate,34,90
228,Egypt,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Government of Egypt, Government of Iraq, Government of Jordan, Government of Lebanon, Government of Syria",Government of Israel,1948,Middle East,2,War,Interstate,29,42
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1948,Asia,1,Minor Conflict,Extrasystemic,34,90
230,Yemen (North Yemen),Yemen (North Yemen),Government of Yemen (North Yemen),Opposition coalition,1948,Middle East,2,War,Intrastate,29,42
200,Bolivia,Bolivia,Government of Bolivia,MNR,1949,Americas,1,Minor Conflict,Intrastate,-14,-60
201,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of France,Khmer Issarak,1949,Asia,1,Minor Conflict,Extrasystemic,34,90
202,China,China,Government of China,PLA,1949,Asia,2,War,Intrastate,34,90
203,Greece,Greece,Government of Greece,DSE,1949,Europe,2,War,Intrastate,54,25
204,Indonesia,Indonesia,Government of Netherlands,Indonesian People's Army,1949,Asia,1,Minor Conflict,Extrasystemic,34,90
208,Laos,Laos,Government of France,Lao Issara,1949,Asia,1,Minor Conflict,Extrasystemic,34,90
209,Philippines,Philippines,Government of Philippines,Huk,1949,Asia,2,War,Intrastate,34,90
213,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),UPA,1949,Europe,1,Minor Conflict,Intrastate,54,25
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1949,Asia,2,War,Extrasystemic,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1949,Asia,2,War,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"CPB, CPB-RF, PVO - ""White Band"" faction",1949,Asia,2,War,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1949,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MFL-MUF,1949,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,CPI,1949,Asia,2,War,Intrastate,34,90
228,Egypt,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Government of Egypt, Government of Iraq, Government of Jordan, Government of Lebanon, Government of Syria",Government of Israel,1949,Middle East,1,Minor Conflict,Interstate,29,42
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1949,Asia,1,Minor Conflict,Extrasystemic,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),PNDF,1949,Asia,1,Minor Conflict,Intrastate,34,90
232,China,"China, Taiwan",Government of China,Government of Taiwan,1949,Asia,2,War,Interstate,34,90
233,Guatemala,Guatemala,Government of Guatemala,Military faction (Guatemala),1949,Americas,1,Minor Conflict,Intrastate,-14,-60
234,Israel,Israel,Government of Israel,Palestinian insurgents,1949,Middle East,1,Minor Conflict,Intrastate,29,42
235,North Korea,"North Korea, South Korea",Government of North Korea,Government of South Korea,1949,Asia,1,Minor Conflict,Interstate,34,90
201,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of France,Khmer Issarak,1950,Asia,1,Minor Conflict,Extrasystemic,34,90
208,Laos,Laos,Government of France,Lao Issara,1950,Asia,1,Minor Conflict,Extrasystemic,34,90
209,Philippines,Philippines,Government of Philippines,Huk,1950,Asia,2,War,Intrastate,34,90
213,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),UPA,1950,Europe,1,Minor Conflict,Intrastate,54,25
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1950,Asia,2,War,Extrasystemic,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1950,Asia,2,War,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"CPB, CPB-RF, PVO - ""White Band"" faction",1950,Asia,2,War,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1950,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MFL-MUF,1950,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,CPI,1950,Asia,2,War,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1950,Asia,2,War,Extrasystemic,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),PNDF,1950,Asia,1,Minor Conflict,Intrastate,34,90
232,China,"China, Taiwan",Government of China,Government of Taiwan,1950,Asia,1,Minor Conflict,Interstate,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1950,Middle East,1,Minor Conflict,Intrastate,29,42
235,North Korea,"North Korea, South Korea",Government of North Korea,Government of South Korea,1950,Asia,2,War,Interstate,34,90
236,China,China,Government of China,Tibet,1950,Asia,1,Minor Conflict,Intrastate,34,90
237,Indonesia,Indonesia,Government of Indonesia,Republic of South Moluccas,1950,Asia,2,War,Intrastate,34,90
238,United States of America,United States of America,Government of United States of America,Puerto Rican Nationalist Party,1950,Americas,1,Minor Conflict,Extrasystemic,-14,-60
201,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of France,Khmer Issarak,1951,Asia,1,Minor Conflict,Extrasystemic,34,90
208,Laos,Laos,Government of France,Lao Issara,1951,Asia,1,Minor Conflict,Extrasystemic,34,90
209,Philippines,Philippines,Government of Philippines,Huk,1951,Asia,2,War,Intrastate,34,90
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1951,Asia,2,War,Extrasystemic,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1951,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"CPB, PVO - ""White Band"" faction",1951,Asia,2,War,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1951,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MFL-MUF,1951,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,CPI,1951,Asia,2,War,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1951,Asia,2,War,Extrasystemic,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1951,Middle East,1,Minor Conflict,Intrastate,29,42
235,North Korea,"North Korea, South Korea",Government of North Korea,Government of South Korea,1951,Asia,2,War,Interstate,34,90
240,Thailand,Thailand,Government of Thailand,Military faction (navy),1951,Asia,1,Minor Conflict,Intrastate,34,90
200,Bolivia,Bolivia,Government of Bolivia,MNR,1952,Americas,1,Minor Conflict,Intrastate,-14,-60
201,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of France,Khmer Issarak,1952,Asia,1,Minor Conflict,Extrasystemic,34,90
208,Laos,Laos,Government of France,Lao Issara,1952,Asia,1,Minor Conflict,Extrasystemic,34,90
209,Philippines,Philippines,Government of Philippines,Huk,1952,Asia,2,War,Intrastate,34,90
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1952,Asia,2,War,Extrasystemic,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1952,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"CPB, PVO - ""White Band"" faction",1952,Asia,2,War,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1952,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MPF,1952,Asia,1,Minor Conflict,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1952,Asia,2,War,Extrasystemic,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1952,Middle East,1,Minor Conflict,Intrastate,29,42
235,North Korea,"North Korea, South Korea",Government of North Korea,Government of South Korea,1952,Asia,2,War,Interstate,34,90
241,Kenya,Kenya,Government of United Kingdom,Mau Mau,1952,Africa,1,Minor Conflict,Extrasystemic,-2,22
201,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of France,Khmer Issarak,1953,Asia,1,Minor Conflict,Extrasystemic,34,90
208,Laos,Laos,Government of France,Lao Issara,1953,Asia,1,Minor Conflict,Extrasystemic,34,90
209,Philippines,Philippines,Government of Philippines,Huk,1953,Asia,2,War,Intrastate,34,90
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1953,Asia,2,War,Extrasystemic,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1953,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"CPB, PVO - ""White Band"" faction",1953,Asia,2,War,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1953,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MPF,1953,Asia,1,Minor Conflict,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1953,Asia,2,War,Extrasystemic,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1953,Middle East,1,Minor Conflict,Intrastate,29,42
235,North Korea,"North Korea, South Korea",Government of North Korea,Government of South Korea,1953,Asia,2,War,Interstate,34,90
241,Kenya,Kenya,Government of United Kingdom,Mau Mau,1953,Africa,2,War,Extrasystemic,-2,22
242,Cuba,Cuba,Government of Cuba,M-26-7,1953,Americas,1,Minor Conflict,Intrastate,-14,-60
243,Indonesia,Indonesia,Government of Indonesia,Darul Islam,1953,Asia,2,War,Intrastate,34,90
244,Morocco,Morocco,Government of France,Istiqlal,1953,Africa,1,Minor Conflict,Extrasystemic,-2,22
245,Tunisia,Tunisia,Government of France,National Liberation Army,1953,Africa,1,Minor Conflict,Extrasystemic,-2,22
209,Philippines,Philippines,Government of Philippines,Huk,1954,Asia,2,War,Intrastate,34,90
216,Vietnam (North Vietnam),Vietnam (North Vietnam),Government of France,Viet minh,1954,Asia,2,War,Extrasystemic,34,90
220,Paraguay,Paraguay,Government of Paraguay,Military faction (forces of Alfredo Stroessner),1954,Americas,1,Minor Conflict,Intrastate,-14,-60
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1954,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1954,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1954,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MPF,1954,Asia,1,Minor Conflict,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1954,Asia,1,Minor Conflict,Extrasystemic,34,90
232,China,"China, Taiwan",Government of China,Government of Taiwan,1954,Asia,2,War,Interstate,34,90
233,Guatemala,Guatemala,Government of Guatemala,Forces of Carlos Castillo Armas,1954,Americas,1,Minor Conflict,Intrastate,-14,-60
234,Israel,Israel,Government of Israel,Palestinian insurgents,1954,Middle East,1,Minor Conflict,Intrastate,29,42
241,Kenya,Kenya,Government of United Kingdom,Mau Mau,1954,Africa,2,War,Extrasystemic,-2,22
244,Morocco,Morocco,Government of France,Istiqlal,1954,Africa,1,Minor Conflict,Extrasystemic,-2,22
245,Tunisia,Tunisia,Government of France,National Liberation Army,1954,Africa,1,Minor Conflict,Extrasystemic,-2,22
246,Algeria,Algeria,Government of France,FLN,1954,Africa,1,Minor Conflict,Extrasystemic,-2,22
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1955,Asia,2,War,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1955,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1955,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MPF,1955,Asia,1,Minor Conflict,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1955,Asia,1,Minor Conflict,Extrasystemic,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1955,Middle East,1,Minor Conflict,Intrastate,29,42
241,Kenya,Kenya,Government of United Kingdom,Mau Mau,1955,Africa,2,War,Extrasystemic,-2,22
244,Morocco,Morocco,Government of France,Istiqlal,1955,Africa,1,Minor Conflict,Extrasystemic,-2,22
245,Tunisia,Tunisia,Government of France,National Liberation Army,1955,Africa,1,Minor Conflict,Extrasystemic,-2,22
246,Algeria,Algeria,Government of France,"FLN , MNA",1955,Africa,2,War,Extrasystemic,-2,22
247,Argentina,Argentina,Government of Argentina,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)",1955,Americas,1,Minor Conflict,Intrastate,-14,-60
248,Cyprus,Cyprus,Government of United Kingdom,EOKA,1955,Europe,1,Minor Conflict,Extrasystemic,54,25
249,South Vietnam,South Vietnam,Government of South Vietnam,FNL,1955,Asia,2,War,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1956,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1956,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1956,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MPF,1956,Asia,1,Minor Conflict,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1956,Asia,1,Minor Conflict,Extrasystemic,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1956,Middle East,1,Minor Conflict,Intrastate,29,42
236,China,China,Government of China,Tibet,1956,Asia,2,War,Intrastate,34,90
241,Kenya,Kenya,Government of United Kingdom,Mau Mau,1956,Africa,2,War,Extrasystemic,-2,22
242,Cuba,Cuba,Government of Cuba,M-26-7,1956,Americas,1,Minor Conflict,Intrastate,-14,-60
244,Morocco,Morocco,Government of France,Istiqlal,1956,Africa,1,Minor Conflict,Extrasystemic,-2,22
245,Tunisia,Tunisia,Government of France,National Liberation Army,1956,Africa,1,Minor Conflict,Extrasystemic,-2,22
246,Algeria,Algeria,Government of France,"FLN , MNA",1956,Africa,2,War,Extrasystemic,-2,22
248,Cyprus,Cyprus,Government of United Kingdom,EOKA,1956,Europe,1,Minor Conflict,Extrasystemic,54,25
249,South Vietnam,South Vietnam,Government of South Vietnam,FNL,1956,Asia,2,War,Intrastate,34,90
250,Russia,"Hungary, Russia (Soviet Union)",Government of Hungary,Government of Russia (Soviet Union),1956,Europe,2,War,Interstate,54,25
251,India,India,Government of India,NNC,1956,Asia,1,Minor Conflict,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1957,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1957,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),"APLP, Mujahid Party",1957,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MPF,1957,Asia,1,Minor Conflict,Intrastate,34,90
229,Malaysia,Malaysia,Government of United Kingdom,CPM,1957,Asia,1,Minor Conflict,Extrasystemic,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1957,Middle East,1,Minor Conflict,Intrastate,29,42
242,Cuba,Cuba,Government of Cuba,M-26-7,1957,Americas,1,Minor Conflict,Intrastate,-14,-60
246,Algeria,Algeria,Government of France,"FLN , MNA",1957,Africa,2,War,Extrasystemic,-2,22
248,Cyprus,Cyprus,Government of United Kingdom,EOKA,1957,Europe,1,Minor Conflict,Extrasystemic,54,25
249,South Vietnam,South Vietnam,Government of South Vietnam,FNL,1957,Asia,2,War,Intrastate,34,90
251,India,India,Government of India,NNC,1957,Asia,1,Minor Conflict,Intrastate,34,90
253,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNPP,1957,Asia,1,Minor Conflict,Intrastate,34,90
254,Cameroon,Cameroon,Government of France,UPC,1957,Africa,1,Minor Conflict,Extrasystemic,-2,22
255,Honduras,"Honduras, Nicaragua",Government of Honduras,Government of Nicaragua,1957,Americas,1,Minor Conflict,Interstate,-14,-60
256,Mauritania,"Mauritania, Morocco",Government of France,NLA,1957,Africa,1,Minor Conflict,Extrasystemic,-2,22
257,Mauritania,"Mauritania, Morocco",Government of Spain,NLA,1957,Africa,1,Minor Conflict,Extrasystemic,-2,22
258,Oman,Oman,Government of Oman,State of Oman/Free Oman,1957,Middle East,1,Minor Conflict,Internationalized Intrastate,29,42
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1958,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1958,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),Mujahid Party,1958,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MPF,1958,Asia,1,Minor Conflict,Intrastate,34,90
232,China,"China, Taiwan",Government of China,Government of Taiwan,1958,Asia,2,War,Interstate,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1958,Middle East,1,Minor Conflict,Intrastate,29,42
242,Cuba,Cuba,Government of Cuba,M-26-7,1958,Americas,2,War,Intrastate,-14,-60
243,Indonesia,Indonesia,Government of Indonesia,"Darul Islam, Permesta Movement, PRRI",1958,Asia,2,War,Intrastate,34,90
246,Algeria,Algeria,Government of France,FLN,1958,Africa,2,War,Extrasystemic,-2,22
248,Cyprus,Cyprus,Government of United Kingdom,EOKA,1958,Europe,1,Minor Conflict,Extrasystemic,54,25
249,South Vietnam,South Vietnam,Government of South Vietnam,FNL,1958,Asia,2,War,Intrastate,34,90
251,India,India,Government of India,NNC,1958,Asia,1,Minor Conflict,Intrastate,34,90
254,Cameroon,Cameroon,Government of France,UPC,1958,Africa,1,Minor Conflict,Extrasystemic,-2,22
256,Mauritania,"Mauritania, Morocco",Government of France,NLA,1958,Africa,1,Minor Conflict,Extrasystemic,-2,22
257,Mauritania,"Mauritania, Morocco",Government of Spain,NLA,1958,Africa,1,Minor Conflict,Extrasystemic,-2,22
259,Iraq,Iraq,Government of Iraq,Military faction (free Officers Movement),1958,Middle East,1,Minor Conflict,Intrastate,29,42
260,Lebanon,Lebanon,Government of Lebanon,Independent Nasserite Movement,1958,Middle East,2,War,Intrastate,29,42
261,Malaysia,Malaysia,Government of Malaysia,CPM,1958,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1959,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1959,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),Mujahid Party,1959,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NMSP,1959,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1959,Middle East,1,Minor Conflict,Intrastate,29,42
236,China,China,Government of China,Tibet,1959,Asia,2,War,Intrastate,34,90
243,Indonesia,Indonesia,Government of Indonesia,"Darul Islam, Permesta Movement, PRRI",1959,Asia,2,War,Intrastate,34,90
246,Algeria,Algeria,Government of France,FLN,1959,Africa,2,War,Extrasystemic,-2,22
248,Cyprus,Cyprus,Government of United Kingdom,EOKA,1959,Europe,1,Minor Conflict,Extrasystemic,54,25
249,South Vietnam,South Vietnam,Government of South Vietnam,FNL,1959,Asia,2,War,Intrastate,34,90
251,India,India,Government of India,NNC,1959,Asia,1,Minor Conflict,Intrastate,34,90
254,Cameroon,Cameroon,Government of France,UPC,1959,Africa,1,Minor Conflict,Extrasystemic,-2,22
259,Iraq,Iraq,Government of Iraq,Military faction (forces of Abdul Wahab al-Shawaf),1959,Middle East,1,Minor Conflict,Intrastate,29,42
261,Malaysia,Malaysia,Government of Malaysia,CPM,1959,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
262,Laos,Laos,Government of Laos,Pathet Lao,1959,Asia,2,War,Intrastate,34,90
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NSH,1959,Asia,1,Minor Conflict,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1960,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1960,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),Mujahid Party,1960,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NMSP,1960,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1960,Middle East,1,Minor Conflict,Intrastate,29,42
243,Indonesia,Indonesia,Government of Indonesia,"Darul Islam, Permesta Movement, PRRI",1960,Asia,1,Minor Conflict,Intrastate,34,90
246,Algeria,Algeria,Government of France,FLN,1960,Africa,2,War,Extrasystemic,-2,22
249,South Vietnam,South Vietnam,Government of South Vietnam,FNL,1960,Asia,2,War,Intrastate,34,90
261,Malaysia,Malaysia,Government of Malaysia,CPM,1960,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
262,Laos,Laos,Government of Laos,"Neutralists, Pathet Lao",1960,Asia,2,War,Internationalized Intrastate,34,90
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),SSIA,1960,Asia,1,Minor Conflict,Intrastate,34,90
266,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),Independent Mining State of South Kasai,1960,Africa,1,Minor Conflict,Intrastate,-2,22
267,Ethiopia,Ethiopia,Government of Ethiopia,Military faction (forces of Mengistu Neway),1960,Africa,1,Minor Conflict,Intrastate,-2,22
269,Nepal,Nepal,Government of Nepal,NC,1960,Asia,1,Minor Conflict,Intrastate,34,90
353,Cameroon,Cameroon,Government of Cameroon,UPC,1960,Africa,2,War,Internationalized Intrastate,-2,22
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1961,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1961,Asia,1,Minor Conflict,Intrastate,34,90
223,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),Mujahid Party,1961,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NMSP,1961,Asia,1,Minor Conflict,Intrastate,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KIO,1961,Asia,2,War,Intrastate,34,90
234,Israel,Israel,Government of Israel,Palestinian insurgents,1961,Middle East,1,Minor Conflict,Intrastate,29,42
242,Cuba,Cuba,Government of Cuba,Cuban Revolutionary Council,1961,Americas,1,Minor Conflict,Internationalized Intrastate,-14,-60
243,Indonesia,Indonesia,Government of Indonesia,"Darul Islam, Permesta Movement, PRRI",1961,Asia,2,War,Intrastate,34,90
246,Algeria,Algeria,Government of France,FLN,1961,Africa,2,War,Extrasystemic,-2,22
249,South Vietnam,South Vietnam,Government of South Vietnam,FNL,1961,Asia,2,War,Intrastate,34,90
251,India,India,Government of India,NNC,1961,Asia,1,Minor Conflict,Intrastate,34,90
262,Laos,Laos,Government of Laos,Pathet Lao,1961,Asia,2,War,Internationalized Intrastate,34,90
263,Angola,Angola,Government of Portugal,"FNLA, MPLA",1961,Africa,2,War,Extrasystemic,-2,22
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),SSIA,1961,Asia,1,Minor Conflict,Intrastate,34,90
265,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),State of Katanga,1961,Africa,1,Minor Conflict,Intrastate,-2,22
266,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),Independent Mining State of South Kasai,1961,Africa,1,Minor Conflict,Intrastate,-2,22
269,Nepal,Nepal,Government of Nepal,NC,1961,Asia,1,Minor Conflict,Intrastate,34,90
270,France,France,Government of France,OAS,1961,Europe,2,War,Intrastate,54,25
271,Iraq,Iraq,Government of Iraq,KDP,1961,Middle East,2,War,Intrastate,29,42
353,Cameroon,Cameroon,Government of Cameroon,UPC,1961,Africa,1,Minor Conflict,Intrastate,-2,22
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNUP,1962,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1962,Asia,1,Minor Conflict,Intrastate,34,90
224,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NMSP,1962,Asia,1,Minor Conflict,Intrastate,34,90
